sample_id,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,gene_32,gene_33,gene_34,gene_35,gene_36,gene_37,gene_38,gene_39,gene_40,gene_41,gene_42,gene_43,gene_44,gene_45,gene_46,gene_47,gene_48,gene_49,gene_50,gene_51,gene_52,gene_53,gene_54,gene_55,gene_56,gene_57,gene_58,gene_59,gene_60,gene_61,gene_62,gene_63,gene_64,gene_65,gene_66,gene_67,gene_68,gene_69,gene_70,gene_71,gene_72,gene_73,gene_74,gene_75,gene_76,gene_77,gene_78,gene_79,gene_80,gene_81,gene_82,gene_83,gene_84,gene_85,gene_86,gene_87,gene_88,gene_89,gene_90,gene_91,gene_92,gene_93,gene_94,gene_95,gene_96,gene_97,gene_98,gene_99,condition,batch,age,sex
S060,17.79848060174487,13.785214550882849,1.3498604679914483,6.142176466680853,14.034496397817865,16.191634259059057,7.544418237846102,20.24108378804431,14.288678562775024,1.1957951709448635,11.748513727685186,5.783378881754656,32.946638140190586,1.8829041547973087,2.1756422613906006,13.30398574810677,7.351445750026438,6.236774898139701,16.772569655777662,12.447030983588665,7.253350038736138,10.263225123812774,2.9407498853855154,5.108834024470842,18.997015665900683,9.339612165051866,17.058165917044988,8.241790489623073,9.45312603516625,36.776525940072545,9.286789862800264,8.371756303740739,20.37515338979661,28.39092140827445,7.968129398192324,5.546562419086808,6.983814373129315,13.732267305404534,12.013341956591425,11.033071180810293,17.151256753949017,9.387515524059895,4.13636573686637,11.854535188149715,1.8367644345122818,1.9944075749547614,1.8083255277678425,11.755892824657296,34.8378240766177,2.7474496613393047,3.160786432647233,12.569880508749218,15.61022477851546,9.570491634768876,4.513380152314639,1.7027239315860043,7.21936919108189,25.43829156155582,6.213362745853138,2.649447083431191,17.334682955359973,11.224955545242587,9.221583694927853,15.621664110796083,11.172274594821676,3.5335362090664306,11.05116450597559,3.033092002640486,1.340197326388094,22.3675202306909,5.000015886706754,9.249532347763228,5.125860680807244,16.607139351637624,5.520053845243977,21.97975110637913,5.5291704316628385,30.21817427347954,2.4553473327032425,1.7535476241506238,8.5137899666268,6.470197874014048,6.776026353765817,10.297111897634023,9.625103488350236,11.699878051860708,5.2760026945444105,2.8940284109521386,6.290489111866914,3.559354527048831,8.79018879367227,8.409764124587905,3.0978561734319845,7.177446789885762,2.129482310487429,5.263825700179683,5.2410127241775095,7.593649340901471,2.9407884373406485,6.336883446693684,control,batch3,39,M
S061,24.297022162128247,6.204794033633419,2.216325716880811,8.455710893762113,9.052977118198987,28.36324016192325,13.102972751215916,7.143009994487554,11.783817472545703,8.47155294754195,3.898461139787535,17.19505315167545,34.463026717719345,8.576092028693731,7.574237497616353,4.41083907213246,14.938092515075848,13.42912599108027,19.024476228742127,8.467177637470101,15.690635999988064,10.734445025414106,13.753608132166962,4.694896493150422,4.443251045022682,29.05094101812074,5.100824413369573,4.850175898095527,3.209313342632083,13.663843489542547,11.758154385311146,1.8277339383256268,7.070464549600154,7.504299557845345,1.0371902708090466,17.00303211944679,5.128785260990739,10.070422095174523,9.930199718184396,3.9229072411774473,3.145856760001225,15.485922173389497,1.3202339039426674,14.360113129504121,7.001242482083903,3.827317468432219,4.670499024832211,10.21432005415381,2.8834403284954475,9.859366529060726,8.19491607784243,10.168235738637039,0.9300514803153357,5.465039557780747,4.593391907296242,4.573016398588386,10.053420036169122,6.306037775869447,9.721533608676822,17.381319747483005,24.8546206641419,7.972308743720035,2.5989403197041483,10.968156745257978,7.810394522122587,11.838710655121304,11.101073369112145,20.274526240122036,6.637964005706859,18.862483574932597,4.470818924658998,4.111861960926649,11.71565446647776,5.000109289339311,25.2362689829274,30.44689511551447,8.955901062224218,5.287708741584833,16.792748849831423,15.497287361535914,11.071301451328848,4.659729466111238,7.219505868494651,7.711601112560347,10.82115033031237,7.5776514719467425,19.130890973437452,6.949363003462917,1.160043217908375,2.0107916437682998,5.132745337688668,9.985234453379753,7.8009610417489705,11.285493299526774,2.451662726914502,3.0049185819561375,1.6576030935853834,5.389638657291008,14.86371742923411,3.3615605162976796,treated,batch2,34,M
S062,12.646366302721933,14.204515369643778,1.3614545176573998,9.674120586909376,15.122931595415503,8.949976296794166,10.503314641585549,18.30213696878029,5.643272128053606,2.0137031626044393,3.930308412112153,7.626619612763916,7.078268266654874,6.308517342937111,7.962236484389823,8.829096459306898,7.668885512464998,4.498147661119284,1.517554608283058,13.506154748684828,6.211082306453895,6.435119737646167,9.78238698011284,54.8656665669902,21.803639623623102,16.827408577091376,20.769980474608268,1.5582420079271473,5.69506502021115,13.94300261742962,10.68221224219683,21.271168174423284,15.83344155267535,6.208422346707972,10.502403080824738,5.231761682381752,9.128316807391082,5.332901566565549,3.3542822372238295,4.528500204793139,22.82171237526522,12.030439842515914,9.942796996618346,11.856764117153652,3.3621536454898053,13.42456564123389,3.711031747993208,11.465537078047435,3.0573335940488295,10.440440734886183,23.495934193330154,8.308528784379476,7.319897285733136,1.6351813316357589,20.139803314783226,10.683873989773819,28.125515591675253,9.565160194767024,8.374782947129322,12.960797071155088,14.522246339735723,14.644735682294423,18.551412056438185,18.158351634996162,1.5891040239046177,3.87682050027264,7.440989946341431,2.9543720804036075,26.59957305542195,14.145274599544905,5.363163030417048,0.3459044494997624,1.8908512904130923,18.19691739523335,19.776371224746878,23.26794827123251,0.8736492472287628,9.73221722851002,7.471147577786594,5.239954006350349,9.882181226918828,11.11958343851481,2.2945890615459814,5.268049696866464,17.076868931731124,6.567647791158381,12.818965830842519,7.4947552460456865,3.1317131927070134,8.908264291088168,2.1233191322199665,8.981382643178371,1.2267274623383,10.67385359109286,13.983685067157342,3.0118724730570308,17.735534986281447,4.390175947405369,5.173918644311675,18.04406579615907,control,batch3,73,M
S063,17.05678373211169,8.476534895856666,16.205693657955987,28.47935952890978,26.150354262843884,6.64100201792066,11.48758506658368,15.592530575005634,5.728194557622267,8.535558588324163,12.541990001454364,15.307777124641921,25.027705882685343,5.954814984003681,12.091813509021483,11.583294820893606,6.438486544993808,21.525003361940804,3.7365360882262486,7.428602834650748,19.051085988558462,19.55768818720915,8.965643528651412,8.164958661534108,7.291803027626914,6.6966183766430305,8.049710921724142,7.446149048857018,10.493976192319375,8.683008053900178,4.638179069823797,6.326798840766195,6.089068268556796,8.53703553576384,9.764551241467538,10.179961721158747,1.941172636733738,12.314666070236475,5.54358363793833,2.848752131140813,11.23666686625386,11.917882534142368,16.4000309378971,9.406025561931733,9.303976982344622,5.9212447409819156,3.0410901990507218,6.988803887929679,7.946435906791062,2.133622016041075,8.15175700217935,26.086767747109395,12.98473751944985,9.829945471479602,10.067380872322149,5.274975017614791,25.9569233592601,9.118942699584064,12.325392304950638,4.340044185754219,10.52761593355899,6.254996868257466,3.5496703027594076,4.86155638348018,8.728261425436951,24.458962276527693,15.496568244582313,19.434501903144863,23.532802000758974,4.385293937401273,9.47368049264115,14.37228867100982,11.693327084119684,2.9886383175691558,5.324676768902101,10.603875014732363,7.062050809275737,4.300653625288107,6.495033836200709,12.981181496222298,29.828554392934777,8.754986011831589,11.360999374720024,17.74239849238839,7.80926245097046,2.340271407913503,7.48652680122394,4.0170890309307925,2.6823160857756694,33.45943320362382,2.6810634764503716,10.788741993032524,6.5899411067616125,9.209866651991705,1.8483629390549479,7.199213547299323,1.801517411889428,3.5743599144124323,26.412777512025706,7.489028956770262,control,batch1,74,F
S064,17.9736942244395,2.5972507574512402,7.611328478222552,9.249429474524684,8.37849389264614,2.7591406999245027,7.367009484791747,15.325195626145492,13.09743298695073,11.151358818379276,1.4140110576237692,5.0933797171557575,2.7139341845547094,4.492379051343694,12.00567349444931,14.935614996207015,11.114548015032778,16.012087821341115,6.622795208157422,13.316502037734896,13.457108569088486,8.464285035855085,1.9412306622448163,17.56613746576712,16.555926738104823,7.109242633414512,2.9237154967067984,6.773926778034255,17.168515571807507,2.592538884796532,6.8857628170538465,5.843471247519599,2.8076336885760957,9.659455101653853,3.427153423039541,8.594278752562994,5.3717526988823705,1.4917863662799493,4.832628017302549,15.306005735643485,4.798074573202375,5.549223892051245,11.243396503965187,9.351204379288188,7.476561790422575,13.06413370188225,4.760325521196554,22.17913840822299,2.794220181627707,16.556719899822532,13.306807992785153,21.95195000118552,22.21530085296743,18.748068760865134,8.97987019599366,8.682926997203701,2.704426630666226,4.452012088933859,4.594286190229063,6.251439973872807,22.539580787906154,8.81745799713061,8.0436429338331,6.784447648541123,9.694871826223682,8.457598881092533,6.734997123878957,4.5026742675528135,10.601551526081835,2.649018660917771,9.223478446204632,15.067423044172259,7.609618904925779,15.885996927562001,19.693107135683825,4.722441604873219,10.49457650862295,17.10794362790489,4.703679281367298,22.773971260494598,10.454520096757614,5.846825528185592,5.1229037132476325,3.1489845508901086,9.849567211005356,8.365138761081084,3.8070379812350112,5.508548475072991,10.66176824334212,14.440786741869251,4.7483797320133885,17.37842383963876,15.393721218108334,7.251337356103919,6.5392549273506155,3.3132760526038374,3.6983894367741654,10.138023002204978,11.983961437465819,21.824004772136902,treated,batch1,67,F
S065,7.850837685091515,2.2656620636814657,17.280733858693218,12.127347375824062,12.192440507288744,1.5496213688372462,10.741971158128301,5.191265790742499,12.183194448893751,10.108927191162767,2.310615552311181,23.71704078503565,20.947574380213148,2.6916204742952443,6.282391261487894,9.958097833570886,3.0493283865225647,14.345814793425102,4.4354695322293916,3.5078969954664356,12.77098206551188,2.639143058676965,17.6312032779012,4.894583114308393,13.523507647847781,14.256688316379208,2.071680229566874,15.908135163532823,1.3899093591315301,5.124587428433677,8.059136857923765,6.836601547001981,2.8418894104838577,11.771073220975612,11.591624817681705,8.817931077625733,9.035648507394702,1.0595725279961685,15.761463054244874,13.421200632368212,3.58253347424629,4.11586177636941,2.193808670874374,24.01972904560219,23.154316969086462,7.0347624749755795,10.017344592020567,6.0392804674556055,26.892642169692135,8.225670407770219,7.360976933410122,8.159238925216895,1.3990705393121878,12.998317945501887,2.487046184697597,4.276218703315686,6.001708069917776,4.368347142956122,4.418956098262335,11.201843457330416,10.837595673215718,13.265633009792644,7.8033619828195535,6.38176909450045,10.642114108146172,8.71934701507972,5.021579692396404,6.526617244876656,2.528930210910025,10.741054965834314,3.3722029495138264,0.8800134981420147,28.49767711096602,19.937962218203175,11.33380694363813,5.521308947481588,7.570953147419573,12.017631627356835,5.9840828847627305,6.026303588929257,30.23848598044956,47.66485530619073,22.145778867464475,9.26062138067082,10.34233767188542,5.1257547562764,9.418311632074435,14.38194531092096,1.361896420418587,3.529723027226752,4.343621065493518,1.779585261907921,11.460116260942616,11.723222530579267,21.02033299745856,0.46992218517612083,2.265959961260485,5.053547621965833,5.692254255709078,6.646558823308119,control,batch2,62,M
S066,12.922378607887948,6.5502596447736785,27.63678579742018,3.4919189459789957,14.795729043658188,5.384097625622532,1.4904398862447747,17.62440453675554,6.030652249642431,24.457332278638727,6.4436393931557525,8.276611149254492,11.264152368403412,12.592758929806543,9.736434663983117,17.480588006018593,8.920302475300694,13.203440857012525,4.4402162677936925,3.952865972159163,4.934464910534236,4.17344462215964,1.7228423412942249,17.48970553098268,2.5127615871445927,5.627652401631188,4.922599133278574,22.796964572937995,11.143196812768558,6.281277477321307,19.48133332644774,17.577202979879644,4.062430891251441,11.255547448134582,6.016932787808427,2.5200303714362473,3.505632931962099,6.176789484565036,11.065258884925253,6.9010616893053,8.145786802846654,18.174634897997983,4.780715359638834,20.080637407607277,2.872826815830975,10.594527610645814,17.562651294251374,3.441507778513626,5.6702498484836195,13.175542622456522,5.75756501171495,30.72100327834173,5.311901594909658,5.709536825645314,1.6969983054896498,13.005550430425492,10.474492131652713,11.297486047817415,5.531183060101792,10.786515567893522,20.454177605133538,15.55471704911043,4.819648077768225,8.872820741185501,2.305711100476713,11.618943132174206,5.071141669506892,5.253870638721304,3.9401215940847245,6.738704517831383,6.897275041784433,7.424382805276913,23.767649843014482,16.069907396297143,24.089430155801868,4.1720418409614295,20.453233948620134,12.03395309970778,11.129240244590273,25.541109959504684,4.917816189951579,3.851834079386724,9.356533700140039,16.66843114252963,1.1587030664774642,20.5151775785341,13.000062397529529,7.590934112816506,10.702729925337788,4.287411772225319,15.586673936986026,10.311998913998671,5.987375249527669,3.8317070182660027,5.543005906068357,9.553952509913305,16.705656236788595,15.210906177027269,19.132835252816083,19.33758412417586,control,batch1,74,F
S067,12.313466908610629,27.183641524727534,14.823685237243504,0.45510881958443095,1.1577727947557181,25.068662703001582,0.4037632807686931,3.1214367636473854,13.050126469228848,11.87329322212863,9.142767430549426,34.899603617646534,2.6877752659485035,21.01855308083673,11.419989690419834,9.352108305370404,5.027377462346754,12.4134035523249,2.5847315603341237,6.875363013520235,11.053285037447779,2.139516276490451,9.35230511188242,16.357523587667522,7.406160831414656,10.87654009166094,4.7277401952141105,18.394287183828805,14.527589818279784,7.968660157069477,15.52428190975788,17.706700664243346,8.83267381671181,16.11758999393032,23.723155311233025,3.1500744124804996,5.52998709006871,7.737156828030505,9.312092716152941,25.48341073125766,9.578203902785392,5.077995001939852,9.465674953926502,6.179741128855508,13.563276301799467,6.983567217636081,11.31492820631673,14.514760434469284,3.0913236581116488,7.182562137388352,4.255890301112071,10.518540668595298,3.9598384095748966,4.27266290472205,10.86955671878982,13.988356617279909,4.055498581105288,24.356384566861536,7.440420212603904,26.40433696838969,31.780937343072665,2.412572057850519,8.219372045262178,3.791807654515063,9.680843338377823,6.9955246232835915,28.979912499058056,5.423654426277528,9.094169512687197,10.219227258724526,12.183136209434817,15.857713226897477,4.908842068138643,0.42904583753483805,13.325441607941755,4.682538324247151,11.749875599973256,5.509807377529995,32.09644301080065,20.89989198485778,10.270161470159408,15.779292243278713,1.2420800056247012,6.926575565724592,6.151385713761411,1.0224522656991204,0.5427743341556159,13.493840130006738,3.5824818345108356,1.4326336666862225,15.887353762026642,5.5458729112885745,5.408149029586528,2.592851686831646,14.982212880607285,16.635995575948332,11.946504393194655,7.339674898583866,7.4190849636626055,14.74507918475998,control,batch2,39,F
S068,15.498593694266054,13.395406816440056,16.366834962784786,12.418656124169358,8.37055598160003,11.157935972998832,8.47724631523413,4.6385305647829265,7.104208756737867,8.357051795120674,15.346135530766778,12.801741059655,2.3978035629874164,24.50261968921827,5.6238078708475765,12.216218761658359,2.5900019239927468,10.982006327665134,18.96873274703131,15.178108769718765,1.2787869362232926,2.8549070582652254,5.971446204121338,10.867054738288237,4.344827813710882,0.6082817301906411,21.07619055502591,13.551515613967052,9.646450182376409,8.716768904427838,5.861387426245145,6.802923654533521,3.459815560553267,4.084963176468768,31.69706728885788,15.544892928864346,12.933019029468117,12.803724242891308,15.884568950310737,21.293510136821226,18.473865777813813,21.98071837346593,4.207114374161923,7.039860616316513,8.150837138396883,15.599975025852155,5.216493221922363,19.66710366069837,21.425193575695825,1.525968820359925,9.1832434644483,3.4013704518718573,15.224522082484004,4.9818381162095084,2.226848438839893,2.19981045262701,2.4995414096090376,4.174736228718621,1.8566337626030998,20.737723837948558,28.19327179938195,11.334900932123546,11.926787428516585,9.469863338276761,22.13624686545705,3.657754703467344,7.222124540741053,8.409097379695975,2.1909889044020296,5.197347831670593,10.733384726206403,8.21005464437328,4.921885234894288,7.687232720123889,4.313215178851213,12.853670969400039,7.768910056553283,13.076158110293614,3.960501505090735,7.341530504557575,5.97529815586266,3.4474846556195677,1.4260638787188562,22.41713870397888,5.0119719423357285,6.945127237187197,12.101090101119155,5.10340139315837,2.4497571924841037,10.096380891938763,12.480718419906188,6.6712274531334,14.941608145678584,4.985580606875043,10.937250567429658,3.0399641321597675,8.68776274361532,12.942313603758684,10.833377734676692,8.884837817525504,treated,batch2,29,F
S069,8.342719479008117,9.326326414377414,5.573004888489286,0.6428509576821897,15.28618015863431,9.339418081978206,19.572222785146668,3.5384132302414266,4.583449754856367,6.722884776728498,5.013740237983601,5.327399977928142,6.250138493849398,13.728977224446714,9.46125135760245,5.6468357361242605,11.981939478608673,12.696320249267409,11.51206259660096,16.102011874285374,17.97146980756907,9.607030181886522,11.520709189470445,11.469307364551945,5.748607940104832,20.69090150362207,10.080852610376054,2.741360463329698,1.7248092333281475,12.594558394849273,6.018201245523142,20.390340419742184,6.787128183106125,5.629077790263186,3.763789906901997,7.283128173100063,7.7859558982651755,24.612681945110033,3.0061250000274375,21.730320105111897,0.8207019056396758,22.510799218573744,5.5772458178091835,5.344528923355706,14.84150447969694,10.270614625016803,30.157279809499443,3.0786001160550565,10.286332721804346,8.768650660582633,10.11390111448308,9.920070425630751,4.584483027199754,10.398709330267693,6.261436721845919,25.8236256710215,16.179591980756612,8.212943399688019,3.776611703621207,10.209365895725632,16.53987647928284,22.530522004871266,4.182800520494606,13.349146314344374,44.336796636910464,11.087800191381474,7.843496558861217,7.7756426332412545,11.604449231544354,29.352207631369005,7.9515015619456815,32.98057427761175,9.90085335167849,5.2591636371838995,17.178151804231156,7.934818147905669,6.919811056488139,24.77449892105578,10.990791931654314,13.906998417126621,7.785524823209483,4.931410115924392,3.6797618518718105,2.9987159856652563,13.196727029125414,11.875170854541732,11.694733398519716,9.634641751632378,7.933391514154979,6.534325584900076,12.286947544437146,0.3387845392245976,15.643138901044516,4.103680830167818,12.317525163978685,4.940554441864951,5.6831094113337635,4.547632271377472,4.6285808027728645,6.5984053058819825,control,batch2,38,F
S070,10.785256595251234,6.171058319567182,2.0184328312272157,11.039671477027328,27.826395203705335,7.06176309090244,12.509497718811318,2.4866508750163967,4.074941831335437,7.8502096977415095,8.68387937763191,4.2919372631595625,4.691867916285627,6.697903329007703,8.895983657927713,11.639470985905664,42.554632030763045,6.9887408246774925,16.805443077608146,4.119045831758797,8.573946924719872,10.868411870634189,4.245810195840852,20.675113699266603,17.13230075947997,30.34286308624093,7.913215361943154,9.001329194472465,18.14877652819548,5.120869323005684,7.786503774756176,3.4147332743247203,35.800349353326375,2.8847457798866727,27.368732422971156,6.423165713179428,10.818494310665068,8.755406041976656,15.40987247239942,2.794196058457241,19.91523688575376,14.056880132282231,6.602469196484605,20.837514210815126,39.4063268543673,4.711443100963936,1.0123304972243592,9.277816423251789,8.877544586052762,3.3155225001348394,31.187082635263536,15.1606805613389,3.053813454299621,1.718096213473592,9.66843925580868,2.687724045571336,7.579824830151109,1.3368690713634999,12.47737126966151,33.8862893121056,12.003749931325313,3.706786123235819,2.3759605006056326,1.7182800256382202,11.682619963803468,3.865089649749074,4.08970687134982,16.81074723425968,6.844669720090613,1.1667611349362272,16.51875124634342,18.29384651481726,14.261908958985849,1.4573733217086302,4.2054312709579085,5.365289012850424,17.76874468762946,2.088913196162527,19.38457458749277,6.529057099646335,15.59193780894768,12.934785603178309,1.4613633346293187,19.6945754360205,3.6408478380531077,16.136102504690964,16.621621111245904,3.0628856017822192,18.268866665702948,15.102837123910932,14.71921060507408,22.298657358297383,9.208576342725626,4.149839549634476,7.125711093253288,8.030972685948402,9.427336469966365,3.7969170701096786,1.004772896240274,14.070982655592626,treated,batch1,37,F
S071,5.933636422847703,16.66553183632814,7.248193469207999,10.837575917917672,4.869438448855923,11.143117727587043,5.7103968161289975,20.730813736102785,50.346780404794515,10.944416706750111,8.87944085950067,11.67311779802511,5.177565006192607,4.582528447590672,2.373663104213643,8.202915254392279,6.00347869258938,24.18707991205329,5.6286880672082615,2.2047823018995776,3.44532303891131,8.607209436376696,1.9525908947330317,19.546476522855187,4.186652073601422,5.9525061375066635,0.6116793699760251,3.77904729424198,9.905920533554252,13.522678259194645,7.414969648527563,2.941958614479172,16.512399464950715,22.23454198922465,3.2011588935840636,8.282996249950795,4.029536304682212,4.739326326223149,4.150335881235504,5.110978625049029,3.134784220101517,15.650799700452453,1.5084997480698448,18.983387138116637,16.941050902439848,13.994861996251863,3.5759302169051232,7.15074848326835,5.0838926703637535,12.931956587217048,2.3458951239534893,4.707509524999844,13.376114647001033,14.34213593665631,3.2412759472178028,1.3091844935621664,10.159184091481112,25.24564974843889,9.64933799443762,8.62334933488475,0.8493303212444254,9.257309039518839,8.163530590922418,0.648619458229764,8.42639517223986,3.776821252582696,9.004556740415325,5.852679280428026,9.355531722172,3.783711634348915,7.629463004459396,9.608027223852933,6.612819255495296,5.399827303266662,7.704053545230619,6.549208973281906,8.304987492880546,2.4915545996371558,9.524561683081394,5.714787879533788,6.093840397147123,15.538989208933781,8.943415049953439,6.340483249202155,14.24778913862005,4.945989532010358,4.7010125661913875,16.267466959751257,27.597005329623656,3.0418300886070164,3.7302252013507067,5.333755970733897,1.0046797135887862,8.886479531750606,15.458183147332123,13.807034155908049,10.874060067984345,6.181269223258773,7.207945908370073,11.06028063143058,control,batch1,34,F
S072,7.432652281529921,0.5716342076911063,16.51149520904712,6.6312703680694725,7.645262371746613,6.2680800058337365,9.065932747444698,1.4828415359890068,2.247956620245095,6.999911111535181,1.5916293405095796,9.008412482526158,2.3740663765931687,12.111353086220568,8.096313545622678,1.7615796279854106,18.075339597997957,6.0161105059567985,28.30778517716668,5.749991127221613,6.779843237572302,10.84316312397706,3.2908352958056226,1.5635431355939184,10.716479177733634,24.440953972098196,11.819619483725916,0.6718442873843489,9.15157422625851,2.9106773165733077,6.245690580595323,7.282743138515136,6.398464093158073,18.57752308614743,33.37167097010275,17.88632135746188,1.752967426473948,9.979206823119991,16.62453274616453,7.85377697082019,10.902360461072536,3.715791983849364,10.110002032987573,14.06332702019408,13.1366551073247,13.000000321776612,16.80159192777516,16.343006997674966,5.6390525392019875,27.06543060299015,12.104602719936924,21.21006323414945,15.6539996087939,0.179007715733493,11.458314032769117,12.079790097042224,9.989784174708776,15.840016251785304,7.656655788190745,5.197654728625128,18.227411537707532,16.17975800249297,5.750851187151572,1.3994840619677889,10.210190325343255,4.322961894227638,24.155681027031815,2.448676704278278,4.015564452056292,13.614162311350489,13.008377108145872,9.411633672050089,7.661822722745142,3.3910238682212066,11.556896258861224,9.656720943273838,3.4644192535144875,7.87967969864659,9.641559586602895,14.148967791905676,2.1776139303898097,17.487374993836514,7.742247473714983,8.029023088715551,20.589642028776204,30.579389419556673,7.714725605768669,13.248459820013537,22.402431418135578,5.024990554292403,9.77226232520546,7.749856422714025,9.777613291157936,2.4280875510492246,1.2770450553629475,8.25720466679234,4.386776910116723,17.296414832378336,13.286753230754844,2.59637106171815,treated,batch3,62,F
S073,13.685237996560705,7.159541989685333,9.662823130776397,6.026482706560236,28.293503427799024,5.550848776574357,7.43168884456261,24.163588936679243,4.175783787121259,16.501433558696913,9.46996038264537,5.311552640245614,5.7379580791724605,7.336619349147922,17.416166057658295,3.941488608636885,6.641138182484467,4.501524216136273,3.281537281968872,3.3357363200394605,15.03230611804247,1.483664842391792,13.400119610936187,10.460469338057054,10.40105208939585,19.893639024727666,7.062042446476763,11.84286611132058,6.674467431128628,21.94609051700418,7.933355261985618,12.985388492019647,8.314712998540777,12.208114568520887,11.253732540114747,21.528502077880376,11.307152727624057,17.9418141454769,12.49905122032623,6.165578421326526,13.474177805961912,10.86764547529845,6.885207872880512,5.100802524637871,7.449309369637236,11.883728375572272,10.025192697514813,9.53860501941238,6.770745447206869,8.923438874706221,6.064474633569975,14.2163241715865,13.05735379994852,8.891854415824634,8.472175226106284,6.8799544139787425,2.994530296339295,18.825151114512547,11.4255417348451,5.440424264794229,11.21208974208847,4.800869563261338,1.9100502535316406,11.752786605902653,4.5165409579642075,5.072530991681092,10.623287021431203,5.144705601282661,5.151065263137353,3.4734412638052232,4.45055080436203,5.6284427301407005,7.243318218406668,10.178450673427683,5.372826901167126,4.336144132293481,17.316536712151592,8.276058731350204,23.673924677987497,29.164543991183166,4.94203289460147,10.802204291018892,5.04926417480484,8.637086666062002,11.369906268241666,17.388270908386428,3.300326618355717,7.333318673067605,1.4050990096192635,13.800098160607735,4.7095418614862465,6.204578643451817,20.253049996056667,6.885859316931903,16.064856472855364,11.402331580701437,5.051844495604529,16.920105072757607,3.5758645284126613,7.229908073220112,control,batch2,34,F
S074,5.51583711848619,15.834689906124645,3.2431605626893494,29.574496103443977,17.090448729671394,30.31702891009448,9.642569703284442,32.382231609907,4.959108393030367,6.118839807173005,8.290846134150618,9.354201890486829,7.995993713132265,9.636680889529568,14.02773272316444,4.775226586963815,8.516541708275703,25.49548172353992,7.347536814141083,19.66645774482042,3.2658527960726245,13.118588221533756,8.467365389888705,16.32886203399514,8.400454883276531,4.428616707632187,7.877284373592738,5.629876975917213,12.674200940181382,10.669152067984697,3.9437711604233745,11.813314417335006,8.983536286308118,12.303486392381306,0.4532708060977173,4.247386510483724,3.4998109973277325,7.936477843105485,2.0363457923677144,23.8353302343908,1.2045735085092075,20.8339061575655,6.816095851666303,19.002032271062454,20.829965387457648,12.907839679072481,7.100894235664416,5.588738938378808,11.106867872254842,5.96577633283643,2.472699934174466,9.8119149407643,15.998602029672247,5.92282892738136,6.054447647323876,7.3533450739376525,12.546675646066802,21.636281437572002,8.702270864510252,4.203122845701925,7.878577254299172,12.710798402042574,12.908970589059427,10.086219024487711,2.739814050412597,10.8266986639598,14.12406827068928,13.818168052178246,3.8360841214033945,20.85894641749092,8.027940684714368,8.767163873375322,6.343096385439599,14.032620196316135,28.048557984099244,11.106423056257826,5.3566564734768,6.8402128978950705,36.59966948808775,12.49016471141729,2.914368308650805,22.270084767668436,1.54060819892906,14.938902788465011,8.83935251830083,8.95925533887451,4.298739000301034,11.280672121860821,4.040460137133731,10.402118407126297,5.930648172364993,7.204999396111407,23.785019331120814,5.330042228656138,11.509584404090932,18.342276987727967,7.91226632003589,8.647167570764076,11.253457114685254,10.870939504439987,treated,batch1,34,M
S075,7.574017106690443,13.124532786341627,6.9431312844945605,6.865715118987946,8.140694978475247,13.342103318298598,20.961118153170432,17.808494615959003,12.286858153172593,5.0568611855963415,3.48904617691403,10.33171074532456,4.771215975304754,2.832126814749631,14.646883679785104,18.06238673220577,6.461302542253774,20.352750934710528,28.916558920186027,6.313055431197055,7.860871735143801,12.466745780580828,8.448259284075283,3.2879593663406363,2.375207289251224,7.229605607081815,4.468156464511881,15.363828629959196,10.431370051031124,15.64917859666281,5.725059976308897,4.145768558844911,4.064608171369342,9.824233884788303,11.41488077609263,14.766948658323368,2.9971723865173057,3.75161175176143,5.986556893245599,2.5491574423826755,17.995083647353994,8.014951482937104,9.961319399191135,23.829149688798456,11.840834752748027,12.560985034596076,2.705012670876419,3.189889914139995,2.5663818246967196,11.715441435619272,22.30239609014947,5.652590590033331,12.455030854333923,7.537062806396598,5.918808862567451,4.543064736884383,7.485777487909685,3.039777791612039,11.1100592750178,8.840926892694851,5.633918559996247,5.231777624244717,6.334981683238005,3.621390036883389,25.076392995601886,8.047718613176878,6.9377089597376616,2.3488168032117214,6.270224981095122,2.9787692881573613,24.92786150540035,26.627804218446435,2.2383300655615215,4.15692269725555,3.1582358939174275,11.266703721312783,20.5729093082274,10.32372305111658,5.004653993172058,9.73622610949939,6.946437672572522,15.049028582408862,7.335894360828292,14.884688093768457,19.37386814270916,2.366517613900029,9.9661657146452,5.121041463376511,4.134385889964736,19.626255865048844,4.141040492588041,6.466038182193792,4.813859670783965,15.25069159156538,8.81494164445401,1.3968309043474871,2.49053447722691,13.986069497169415,8.342142278259017,4.337162357060392,treated,batch2,71,M
